study_accession	sample_accession	experiment_accession	run_accession	nominal_length	read_count	base_count
PRJEB32631	SAMEA5618020	ERX3429670	ERR3406018	500	9079832	2171870817
PRJEB32631	SAMEA5618598	ERX3429671	ERR3406019	500	9545628	2291413708
PRJEB32631	SAMEA5618708	ERX3429672	ERR3406020	500	17083875	4115206764
PRJEB32631	SAMEA5617815	ERX3429673	ERR3406021	500	10740155	2576635650
PRJEB32631	SAMEA5618440	ERX3429674	ERR3406022	500	10964925	2640000900
PRJEB32631	SAMEA5618116	ERX3429675	ERR3406023	500	10238344	2456054051
PRJEB32631	SAMEA5617810	ERX3429676	ERR3406024	500	10291643	2468508774
PRJEB32631	SAMEA5617972	ERX3429677	ERR3406025	500	9859556	2350933859
PRJEB32631	SAMEA5617856	ERX3429678	ERR3406026	500	8094469	1923593991
PRJEB32631	SAMEA5618506	ERX3429679	ERR3406027	500	7559386	1790086197
PRJEB32631	SAMEA5618365	ERX3429680	ERR3406028	500	9316318	2229015589
PRJEB32631	SAMEA5617908	ERX3429681	ERR3406029	500	8842807	2110111942
PRJEB32631	SAMEA5618497	ERX3429682	ERR3406030	500	9622429	2301911307
PRJEB32631	SAMEA5618139	ERX3429683	ERR3406031	500	9976903	2381303789
PRJEB32631	SAMEA5618481	ERX3429684	ERR3406032	500	12127834	2909820609
PRJEB32631	SAMEA5618482	ERX3429685	ERR3406033	500	10486149	2519287542
PRJEB32631	SAMEA5618063	ERX3429686	ERR3406034	500	7018497	1650771070
PRJEB32631	SAMEA5618451	ERX3429687	ERR3406035	500	9216492	2201840027
PRJEB32631	SAMEA5618547	ERX3429688	ERR3406036	500	7057550	1665689013
PRJEB32631	SAMEA5618027	ERX3429689	ERR3406037	500	9179548	2192496122
PRJEB32631	SAMEA5618652	ERX3429690	ERR3406038	500	8872224	2111239306
PRJEB32631	SAMEA5617955	ERX3429691	ERR3406039	500	9071623	2157156392
PRJEB32631	SAMEA5618119	ERX3429692	ERR3406040	500	8117277	1918954250
PRJEB32631	SAMEA5616912	ERX3429693	ERR3406041	500	6970049	1685042880
PRJEB32631	SAMEA5618653	ERX3429694	ERR3406042	500	6740564	1627738792
PRJEB32631	SAMEA5618640	ERX3429695	ERR3406043	500	8145347	1976579235
PRJEB32631	SAMEA5618028	ERX3429696	ERR3406044	500	7427797	1802111596
PRJEB32631	SAMEA5618641	ERX3429697	ERR3406045	500	9622178	2360201022
PRJEB32631	SAMEA5618087	ERX3429698	ERR3406046	500	7619895	1843122957
PRJEB32631	SAMEA5616968	ERX3429699	ERR3406047	500	7036133	1689864872
PRJEB32631	SAMEA5616840	ERX3429700	ERR3406048	500	8803865	2136748103
PRJEB32631	SAMEA5616963	ERX3429701	ERR3406049	500	7027459	1704630875
PRJEB32631	SAMEA5616780	ERX3429702	ERR3406050	500	6366297	1540696404
PRJEB32631	SAMEA5616867	ERX3429703	ERR3406051	500	7544690	1832777492
PRJEB32631	SAMEA5616864	ERX3429704	ERR3406052	500	7966361	1923518106
PRJEB32631	SAMEA5617728	ERX3429705	ERR3406053	500	7855520	1911705262
PRJEB32631	SAMEA5617736	ERX3429706	ERR3406054	500	7915560	1919861759
PRJEB32631	SAMEA5617743	ERX3429707	ERR3406055	500	8917813	2167092626
PRJEB32631	SAMEA5617758	ERX3429708	ERR3406056	500	7562918	1835053610
PRJEB32631	SAMEA5617927	ERX3429709	ERR3406057	500	7582192	1847891330
PRJEB32631	SAMEA5618437	ERX3429710	ERR3406058	500	7472339	1818542541
PRJEB32631	SAMEA5618515	ERX3429711	ERR3406059	500	7282109	1759760190
PRJEB32631	SAMEA5618519	ERX3429712	ERR3406060	500	8140913	1973986243
PRJEB32631	SAMEA5618677	ERX3429713	ERR3406061	500	7955650	1920761729
PRJEB32631	SAMEA5618678	ERX3429714	ERR3406062	500	8604785	2084022572
PRJEB32631	SAMEA5618713	ERX3429715	ERR3406063	500	7810099	1880011101
PRJEB32631	SAMEA5618716	ERX3429716	ERR3406064	500	7170655	1726379133
PRJEB32631	SAMEA5616679	ERX3429717	ERR3406065	500	8211919	1986286407
PRJEB32631	SAMEA5618143	ERX3429718	ERR3406066	500	9406658	2280715656
PRJEB32631	SAMEA5617878	ERX3429719	ERR3406067	500	8378357	2012382850
PRJEB32631	SAMEA5618174	ERX3429720	ERR3406068	500	8203787	1976282963
PRJEB32631	SAMEA5618005	ERX3429721	ERR3406069	500	9286815	2238059225
PRJEB32631	SAMEA5618237	ERX3429722	ERR3406070	500	8697298	2092479950
PRJEB32631	SAMEA5617840	ERX3429723	ERR3406071	500	8945691	2146381216
PRJEB32631	SAMEA5616971	ERX3429724	ERR3406072	500	5164917	1247464865
PRJEB32631	SAMEA5617930	ERX3429725	ERR3406073	500	8757970	2108422253
PRJEB32631	SAMEA5618178	ERX3429726	ERR3406074	500	9045641	2185260339
PRJEB32631	SAMEA5618687	ERX3429727	ERR3406075	500	11369570	2758535498
PRJEB32631	SAMEA5618229	ERX3429728	ERR3406076	500	9487884	2292718822
PRJEB32631	SAMEA5618448	ERX3429729	ERR3406077	500	11054729	2694739856
PRJEB32631	SAMEA5618211	ERX3429730	ERR3406078	500	9610853	2319112001
PRJEB32631	SAMEA5617941	ERX3429731	ERR3406079	500	9189588	2214778441
PRJEB32631	SAMEA5618191	ERX3429732	ERR3406080	500	9931366	2393669019
PRJEB32631	SAMEA5618363	ERX3429733	ERR3406081	500	9315812	2258067228
PRJEB32631	SAMEA5618223	ERX3429734	ERR3406082	500	8909981	2151003180
PRJEB32631	SAMEA5618446	ERX3429735	ERR3406083	500	10519538	2555989663
PRJEB32631	SAMEA5618219	ERX3429736	ERR3406084	500	8814944	2119563426
PRJEB32631	SAMEA5617956	ERX3429737	ERR3406085	500	10112668	2440347323
PRJEB32631	SAMEA5618474	ERX3429738	ERR3406086	500	9276024	2241542449
PRJEB32631	SAMEA5616973	ERX3429739	ERR3406087	500	9090393	2188274698
PRJEB32631	SAMEA5618231	ERX3429740	ERR3406088	500	9369128	2257187629
PRJEB32631	SAMEA5618486	ERX3429741	ERR3406089	500	7451908	1801612041
PRJEB32631	SAMEA5618230	ERX3429742	ERR3406090	500	9519097	2315221441
PRJEB32631	SAMEA5617958	ERX3429743	ERR3406091	500	8618434	2092306681
PRJEB32631	SAMEA5618485	ERX3429744	ERR3406092	500	8088430	1963288153
PRJEB32631	SAMEA5618217	ERX3429745	ERR3406093	500	8834213	2139602731
PRJEB32631	SAMEA5618542	ERX3429746	ERR3406094	500	7670955	1853667276
PRJEB32631	SAMEA5618280	ERX3429747	ERR3406095	500	8152454	1971757659
PRJEB32631	SAMEA5618021	ERX3429748	ERR3406096	500	8093652	1959886169
PRJEB32631	SAMEA5618541	ERX3429749	ERR3406097	500	10828949	2644284869
PRJEB32631	SAMEA5618016	ERX3429750	ERR3406098	500	8956838	2178040375
PRJEB32631	SAMEA5618274	ERX3429751	ERR3406099	500	8179757	1984344032
PRJEB32631	SAMEA5617984	ERX3429752	ERR3406100	500	8427290	2037296387
PRJEB32631	SAMEA5617802	ERX3429753	ERR3406101	500	8911717	2160011568
PRJEB32631	SAMEA5618029	ERX3429754	ERR3406102	500	8309211	2012837597
PRJEB32631	SAMEA5618703	ERX3429755	ERR3406103	500	10536898	2563807291
PRJEB32631	SAMEA5618282	ERX3429756	ERR3406104	500	8952290	2173583106
PRJEB32631	SAMEA5616993	ERX3429757	ERR3406105	500	8951414	2173403857
PRJEB32631	SAMEA5617957	ERX3429758	ERR3406106	500	10017908	2434673124
PRJEB32631	SAMEA5617831	ERX3429759	ERR3406107	500	7778340	1887888946
PRJEB32631	SAMEA5618149	ERX3429760	ERR3406108	500	9830344	2387459207
PRJEB32631	SAMEA5617732	ERX3429761	ERR3406109	500	8522466	2072537969
PRJEB32631	SAMEA5618197	ERX3429762	ERR3406110	500	9149713	2225551237
PRJEB32631	SAMEA5618357	ERX3429763	ERR3406111	500	9262166	2245810775
PRJEB32631	SAMEA5617733	ERX3429764	ERR3406112	500	8355675	2023904655
PRJEB32631	SAMEA5616781	ERX3429765	ERR3406113	500	9152485	2223403350
PRJEB32631	SAMEA5617803	ERX3429766	ERR3406114	500	10981922	2680599412
PRJEB32631	SAMEA5617832	ERX3429767	ERR3406115	500	8339405	2024691656
PRJEB32631	SAMEA5618413	ERX3429768	ERR3406116	500	7492731	1809656003
PRJEB32631	SAMEA5617744	ERX3429769	ERR3406117	500	7726331	1870686532
PRJEB32631	SAMEA5617879	ERX3429770	ERR3406118	500	8257376	1996700045
PRJEB32631	SAMEA5618426	ERX3429771	ERR3406119	500	8923961	2163106335
PRJEB32631	SAMEA5618419	ERX3429772	ERR3406120	500	8630439	2086362383
PRJEB32631	SAMEA5617905	ERX3429773	ERR3406121	500	9918338	2410394969
PRJEB32631	SAMEA5617931	ERX3429774	ERR3406122	500	7912457	1914624903
PRJEB32631	SAMEA5616854	ERX3429775	ERR3406123	500	8276916	2005885501
PRJEB32631	SAMEA5617942	ERX3429776	ERR3406124	500	9283525	2251285382
PRJEB32631	SAMEA5617960	ERX3429777	ERR3406125	500	8153259	1970263172
PRJEB32631	SAMEA5617990	ERX3429778	ERR3406126	500	10236422	2494620789
PRJEB32631	SAMEA5618520	ERX3429779	ERR3406127	500	9616675	2337568819
PRJEB32631	SAMEA5618030	ERX3429780	ERR3406128	500	10734921	2618654429
PRJEB32631	SAMEA5618022	ERX3429781	ERR3406129	500	10198149	2485021446
PRJEB32631	SAMEA5617959	ERX3429782	ERR3406130	500	10335366	2510824534
PRJEB32631	SAMEA5618594	ERX3429783	ERR3406131	500	8417322	2033972412
PRJEB32631	SAMEA5618661	ERX3429784	ERR3406132	500	8833536	2145738001
PRJEB32631	SAMEA5618103	ERX3429785	ERR3406133	500	8671697	2102557831
PRJEB32631	SAMEA5618150	ERX3429786	ERR3406134	500	9962710	2426651868
PRJEB32631	SAMEA5618128	ERX3429787	ERR3406135	500	10459165	2548208237
PRJEB32631	SAMEA5618688	ERX3429788	ERR3406136	500	8584018	2082510399
PRJEB32631	SAMEA5618692	ERX3429789	ERR3406137	500	11505448	2811959000
PRJEB32631	SAMEA5618175	ERX3429790	ERR3406138	500	8775452	2128672489
PRJEB32631	SAMEA5618704	ERX3429791	ERR3406139	500	9230986	2249793424
PRJEB32631	SAMEA5618182	ERX3429792	ERR3406140	500	8621461	2082793954
PRJEB32631	SAMEA5618145	ERX3429793	ERR3406141	500	6715335	1615103440
PRJEB32631	SAMEA5618146	ERX3429794	ERR3406142	500	8575796	2078414843
PRJEB32631	SAMEA5618705	ERX3429795	ERR3406143	500	8990612	2179227593
PRJEB32631	SAMEA5618179	ERX3429796	ERR3406144	500	9403547	2278939475
PRJEB32631	SAMEA5618193	ERX3429797	ERR3406145	500	10790903	2626931894
PRJEB32631	SAMEA5618195	ERX3429798	ERR3406146	500	8258525	1990868994
PRJEB32631	SAMEA5618192	ERX3429799	ERR3406147	500	8449570	2042762852
PRJEB32631	SAMEA5618135	ERX3429800	ERR3406148	500	9870137	2405290255
PRJEB32631	SAMEA5618709	ERX3429801	ERR3406149	500	10202200	2493775788
PRJEB32631	SAMEA5618717	ERX3429802	ERR3406150	500	8207146	1984024154
PRJEB32631	SAMEA5618206	ERX3429803	ERR3406151	500	9092082	2197218463
PRJEB32631	SAMEA5618213	ERX3429804	ERR3406152	500	7768702	1873136034
PRJEB32631	SAMEA5618218	ERX3429805	ERR3406153	500	8291768	2007855823
PRJEB32631	SAMEA5616974	ERX3429806	ERR3406154	500	8236159	1990060785
PRJEB32631	SAMEA5616969	ERX3429807	ERR3406155	500	8568426	2073288784
PRJEB32631	SAMEA5618180	ERX3429808	ERR3406156	500	6663370	1598747761
PRJEB32631	SAMEA5618198	ERX3429809	ERR3406157	500	9605100	2331699807
PRJEB32631	SAMEA5618215	ERX3429810	ERR3406158	500	7355636	1777269237
PRJEB32631	SAMEA5616975	ERX3429811	ERR3406159	500	6380158	1500696903
PRJEB32631	SAMEA5618220	ERX3429812	ERR3406160	500	7063420	1650890692
PRJEB32631	SAMEA5618227	ERX3429813	ERR3406161	500	7099580	1650914553
PRJEB32631	SAMEA5618233	ERX3429814	ERR3406162	500	8662895	2056918054
PRJEB32631	SAMEA5618232	ERX3429815	ERR3406163	500	8201972	1944514384
PRJEB32631	SAMEA5618238	ERX3429816	ERR3406164	500	10391403	2508697708
PRJEB32631	SAMEA5618225	ERX3429817	ERR3406165	500	7211325	1685834919
PRJEB32631	SAMEA5618254	ERX3429818	ERR3406166	500	8536910	1995343135
PRJEB32631	SAMEA5618256	ERX3429819	ERR3406167	500	8357855	1970749054
PRJEB32631	SAMEA5618252	ERX3429820	ERR3406168	500	7861858	1854465831
PRJEB32631	SAMEA5618239	ERX3429821	ERR3406169	500	10527774	2547111588
PRJEB32631	SAMEA5618262	ERX3429822	ERR3406170	500	10500014	2540342638
PRJEB32631	SAMEA5618258	ERX3429823	ERR3406171	500	10540252	2555832465
PRJEB32631	SAMEA5618224	ERX3429824	ERR3406172	500	8781922	2077113920
PRJEB32631	SAMEA5618266	ERX3429825	ERR3406173	500	8691592	2047432824
PRJEB32631	SAMEA5618270	ERX3429826	ERR3406174	500	10073297	2412204716
PRJEB32631	SAMEA5618272	ERX3429827	ERR3406175	500	7085882	1675165459
PRJEB32631	SAMEA5618264	ERX3429828	ERR3406176	500	8774386	2097962323
PRJEB32631	SAMEA5618275	ERX3429829	ERR3406177	500	7369788	1746925156
PRJEB32631	SAMEA5618260	ERX3429830	ERR3406178	500	8479879	2019315777
PRJEB32631	SAMEA5618276	ERX3429831	ERR3406179	500	10024872	2426100427
PRJEB32631	SAMEA5618268	ERX3429832	ERR3406180	500	8585845	2027464388
PRJEB32631	SAMEA5618283	ERX3429833	ERR3406181	500	8809086	2081143619
PRJEB32631	SAMEA5618286	ERX3429834	ERR3406182	500	8686671	2059431059
PRJEB32631	SAMEA5616986	ERX3429835	ERR3406183	500	7832315	1872353181
PRJEB32631	SAMEA5618284	ERX3429836	ERR3406184	500	7417859	1744449413
PRJEB32631	SAMEA5618290	ERX3429837	ERR3406185	500	6694425	1593296829
PRJEB32631	SAMEA5618278	ERX3429838	ERR3406186	500	5827856	1367699087
PRJEB32631	SAMEA5618235	ERX3429839	ERR3406187	500	8705848	2084233665
PRJEB32631	SAMEA5618292	ERX3429840	ERR3406188	500	8037571	1914928182
PRJEB32631	SAMEA5618288	ERX3429841	ERR3406189	500	8073362	1925968666
PRJEB32631	SAMEA5616991	ERX3429842	ERR3406190	500	9861224	2391593427
PRJEB32631	SAMEA5616994	ERX3429843	ERR3406191	500	6800354	1600970096
PRJEB32631	SAMEA5616833	ERX3429844	ERR3406192	500	9449359	2271458727
PRJEB32631	SAMEA5616920	ERX3429845	ERR3406193	500	8837557	2118213664
PRJEB32631	SAMEA5617745	ERX3429846	ERR3406194	500	7678678	1844029849
PRJEB32631	SAMEA5617766	ERX3429847	ERR3406195	500	8932195	2129215919
PRJEB32631	SAMEA5617841	ERX3429848	ERR3406196	500	7475922	1775574361
PRJEB32631	SAMEA5617906	ERX3429849	ERR3406197	500	8055146	1920373351
PRJEB32631	SAMEA5617935	ERX3429850	ERR3406198	500	8435823	2003267695
PRJEB32631	SAMEA5617961	ERX3429851	ERR3406199	500	7905568	1882923053
PRJEB32631	SAMEA5617989	ERX3429852	ERR3406200	500	8040633	1913901918
PRJEB32631	SAMEA5618090	ERX3429853	ERR3406201	500	7451504	1771558281
PRJEB32631	SAMEA5618094	ERX3429854	ERR3406202	500	6465793	1520529266
PRJEB32631	SAMEA5618104	ERX3429855	ERR3406203	500	7366521	1729980701
PRJEB32631	SAMEA5618136	ERX3429856	ERR3406204	500	11552288	2773224417
PRJEB32631	SAMEA5618144	ERX3429857	ERR3406205	500	8198182	1959016617
PRJEB32631	SAMEA5618147	ERX3429858	ERR3406206	500	8482641	2029304807
PRJEB32631	SAMEA5618148	ERX3429859	ERR3406207	500	8071989	1905055710
PRJEB32631	SAMEA5618181	ERX3429860	ERR3406208	500	8109843	1908183925
PRJEB32631	SAMEA5618194	ERX3429861	ERR3406209	500	7218812	1679753012
PRJEB32631	SAMEA5618196	ERX3429862	ERR3406210	500	7919275	1855541852
PRJEB32631	SAMEA5618358	ERX3429863	ERR3406211	500	8871667	2096731974
PRJEB32631	SAMEA5618381	ERX3429864	ERR3406212	500	8982515	2117707539
PRJEB32631	SAMEA5618412	ERX3429865	ERR3406213	500	8254410	1947223948
PRJEB32631	SAMEA5618414	ERX3429866	ERR3406214	500	7765472	1821695391
PRJEB32631	SAMEA5618420	ERX3429867	ERR3406215	500	8052836	1895957177
PRJEB32631	SAMEA5618427	ERX3429868	ERR3406216	500	10022667	2400021686
PRJEB32631	SAMEA5618447	ERX3429869	ERR3406217	500	8181597	1936429616
PRJEB32631	SAMEA5618449	ERX3429870	ERR3406218	500	7555142	1767570611
PRJEB32631	SAMEA5618467	ERX3429871	ERR3406219	500	9422650	2226132546
PRJEB32631	SAMEA5618471	ERX3429872	ERR3406220	500	7238782	1675412165
PRJEB32631	SAMEA5618487	ERX3429873	ERR3406221	500	8196402	1938234682
PRJEB32631	SAMEA5618491	ERX3429874	ERR3406222	500	8263828	1940312187
PRJEB32631	SAMEA5618502	ERX3429875	ERR3406223	500	7283493	1703714046
PRJEB32631	SAMEA5618511	ERX3429876	ERR3406224	500	9135471	2176655770
PRJEB32631	SAMEA5618521	ERX3429877	ERR3406225	500	9098690	2158336145
PRJEB32631	SAMEA5618535	ERX3429878	ERR3406226	500	8759650	2070586871
PRJEB32631	SAMEA5618540	ERX3429879	ERR3406227	500	8182226	1928416644
PRJEB32631	SAMEA5618557	ERX3429880	ERR3406228	500	7975073	1876401374
PRJEB32631	SAMEA5618564	ERX3429881	ERR3406229	500	7885373	1848950622
PRJEB32631	SAMEA5618584	ERX3429882	ERR3406230	500	9029481	2136680548
PRJEB32631	SAMEA5618595	ERX3429883	ERR3406231	500	8440366	2029923242
PRJEB32631	SAMEA5618619	ERX3429884	ERR3406232	500	8316755	2003758832
PRJEB32631	SAMEA5618634	ERX3429885	ERR3406233	500	7984517	1906348251
PRJEB32631	SAMEA5618662	ERX3429886	ERR3406234	500	9009731	2167928907
PRJEB32631	SAMEA5618666	ERX3429887	ERR3406235	500	7355505	1755857729
PRJEB32631	SAMEA5618681	ERX3429888	ERR3406236	500	8297191	1983089228
PRJEB32631	SAMEA5618689	ERX3429889	ERR3406237	500	8396482	2019460139
PRJEB32631	SAMEA5618693	ERX3429890	ERR3406238	500	8114629	1946350140
PRJEB32631	SAMEA5618700	ERX3429891	ERR3406239	500	8173450	1952256193
PRJEB32631	SAMEA5618706	ERX3429892	ERR3406240	500	7580399	1808242085
PRJEB32631	SAMEA5618710	ERX3429893	ERR3406241	500	7281249	1729052511
PRJEB32631	SAMEA5616782	ERX3429894	ERR3406242	500	7617541	1822180247
PRJEB32631	SAMEA5618646	ERX3429895	ERR3406243	500	9082538	2188467231
PRJEB32631	SAMEA5616932	ERX3429896	ERR3406244	500	8206602	1972441195
PRJEB32631	SAMEA5617991	ERX3429897	ERR3406245	500	8134047	1946606078
PRJEB32631	SAMEA5617801	ERX3429898	ERR3406246	500	9489143	2292236148
PRJEB32631	SAMEA5616908	ERX3429899	ERR3406247	500	7997110	1927026314
PRJEB32631	SAMEA5616773	ERX3429900	ERR3406248	500	8623570	2021988610
PRJEB32631	SAMEA5618579	ERX3429901	ERR3406249	500	8475961	2041366306
PRJEB32631	SAMEA5616972	ERX3429902	ERR3406250	500	7975847	1913125557
PRJEB32631	SAMEA5616759	ERX3429903	ERR3406251	500	7885901	1884832277
PRJEB32631	SAMEA5618391	ERX3429904	ERR3406252	500	7766967	1865291265
PRJEB32631	SAMEA5617953	ERX3429905	ERR3406253	500	8405346	2010904189
PRJEB32631	SAMEA5616982	ERX3429906	ERR3406254	500	8108288	1921393594
PRJEB32631	SAMEA5616680	ERX3429907	ERR3406255	500	7966875	1909518104
PRJEB32631	SAMEA5618214	ERX3429908	ERR3406256	500	8013074	1910961041
PRJEB32631	SAMEA5616976	ERX3429909	ERR3406257	500	7496250	1775465778
PRJEB32631	SAMEA5618127	ERX3429910	ERR3406258	500	7840622	1869500091
PRJEB32631	SAMEA5616979	ERX3429911	ERR3406259	500	8921620	2126265720
PRJEB32631	SAMEA5616855	ERX3429912	ERR3406260	500	9891892	2378314506
PRJEB32631	SAMEA5618207	ERX3429913	ERR3406261	500	9122372	2160498103
PRJEB32631	SAMEA5618216	ERX3429914	ERR3406262	500	8009191	1901898233
PRJEB32631	SAMEA5616985	ERX3429915	ERR3406263	500	7184554	1696967672
PRJEB32631	SAMEA5618212	ERX3429916	ERR3406264	500	8728721	2090690097
PRJEB32631	SAMEA5616987	ERX3429917	ERR3406265	500	9248298	2212161214
PRJEB32631	SAMEA5616970	ERX3429918	ERR3406266	500	9738207	2335054292
PRJEB32631	SAMEA5617983	ERX3429919	ERR3406267	500	8869083	2123845024
PRJEB32631	SAMEA5618718	ERX3429920	ERR3406268	500	8046277	1905337867
PRJEB32631	SAMEA5618228	ERX3429921	ERR3406269	500	10372903	2488137176
PRJEB32631	SAMEA5618257	ERX3429922	ERR3406270	500	10871203	2583841937
PRJEB32631	SAMEA5618271	ERX3429923	ERR3406271	500	8430431	2011603241
PRJEB32631	SAMEA5618265	ERX3429924	ERR3406272	500	9356101	2247493830
PRJEB32631	SAMEA5618247	ERX3429925	ERR3406273	500	7808890	1849348144
PRJEB32631	SAMEA5618221	ERX3429926	ERR3406274	500	7456323	1761449047
PRJEB32631	SAMEA5618222	ERX3429927	ERR3406275	500	8342242	1981583971
PRJEB32631	SAMEA5618240	ERX3429928	ERR3406276	500	8427793	2002502173
PRJEB32631	SAMEA5618263	ERX3429929	ERR3406277	500	11133213	2676306835
PRJEB32631	SAMEA5618259	ERX3429930	ERR3406278	500	7582591	1790965235
PRJEB32631	SAMEA5616990	ERX3429931	ERR3406279	500	7907220	1877304447
PRJEB32631	SAMEA5618236	ERX3429932	ERR3406280	500	10805408	2583663388
PRJEB32631	SAMEA5617985	ERX3429933	ERR3406281	500	9536899	2296885687
PRJEB32631	SAMEA5618234	ERX3429934	ERR3406282	500	8208016	1964650579
PRJEB32631	SAMEA5616992	ERX3429935	ERR3406283	500	7578806	1795889139
PRJEB32631	SAMEA5618226	ERX3429936	ERR3406284	500	7786096	1852904244
PRJEB32631	SAMEA5618277	ERX3429937	ERR3406285	500	8758746	2082557484
PRJEB32631	SAMEA5618255	ERX3429938	ERR3406286	500	8413852	2003628146
PRJEB32631	SAMEA5618273	ERX3429939	ERR3406287	500	7214418	1714911492
PRJEB32631	SAMEA5618285	ERX3429940	ERR3406288	500	9546273	2270252346
PRJEB32631	SAMEA5618261	ERX3429941	ERR3406289	500	7616712	1810813330
PRJEB32631	SAMEA5618267	ERX3429942	ERR3406290	500	7904702	1877676133
PRJEB32631	SAMEA5618253	ERX3429943	ERR3406291	500	8467084	2009984998
PRJEB32631	SAMEA5618281	ERX3429944	ERR3406292	500	8148581	1938683433
PRJEB32631	SAMEA5618269	ERX3429945	ERR3406293	500	8671629	2049673172
PRJEB32631	SAMEA5618287	ERX3429946	ERR3406294	500	7017709	1654247742
PRJEB32631	SAMEA5618293	ERX3429947	ERR3406295	500	7022998	1660143680
PRJEB32631	SAMEA5618129	ERX3429948	ERR3406296	500	8039432	1911541289
PRJEB32631	SAMEA5618291	ERX3429949	ERR3406297	500	10597553	2531870478
PRJEB32631	SAMEA5618571	ERX3429950	ERR3406298	500	7764366	1843532502
PRJEB32631	SAMEA5618279	ERX3429951	ERR3406299	500	10216434	2456389165
PRJEB32631	SAMEA5618289	ERX3429952	ERR3406300	500	7800302	1849146893
PRJEB32631	SAMEA5618251	ERX3429953	ERR3406301	500	8676139	2062104494
PRJEB32631	SAMEA5618183	ERX3429954	ERR3406302	500	9853714	2362913490
